公司名称,食品名称,食品ID
盐津铺子食品股份有限公司,芒果干（果脯类）,3587399
盐津铺子食品股份有限公司,焙烤薯片（海苔味）(膨化食品),3587295
盐津铺子食品股份有限公司,冰淇淋布丁(含乳果冻)(香草味),3587293
盐津铺子食品股份有限公司,冰淇淋布丁(含乳果冻)(草莓味),3587291
盐津铺子食品股份有限公司,手撕鸭脖,3410015
盐津铺子食品股份有限公司,鸭锁骨,1531677
盐津铺子食品股份有限公司,冰淇淋布丁（含乳果冻）,3018105
盐津铺子食品股份有限公司,冰淇淋布丁（含乳果冻）（香草味）,3483291
盐津铺子食品股份有限公司,冰淇淋布丁（含乳果冻）（草莓味）,3483203
盐津铺子食品股份有限公司,素毛肚（即食魔芋淀粉制品）,3452379
盐津铺子食品股份有限公司,焙烤薯片（青瓜味）,988061
盐津铺子食品股份有限公司,咸蛋黄肉松味吐司面包,3436783
盐津铺子食品股份有限公司,全麦吐司面包,3389331
盐津铺子食品股份有限公司,憨豆经典吐司面包（酸奶味）,3389309
盐津铺子食品股份有限公司,鲜味杨梅,686521
盐津铺子食品股份有限公司,盐津桃肉,491435
盐津铺子食品股份有限公司,焙烤薯片（清新番茄味）,2465655
盐津铺子食品股份有限公司,魔方吐司面包（提子味）,3376299
盐津铺子食品股份有限公司,海洋小鱼,3399169
盐津铺子食品股份有限公司,憨豆经典吐司面包(酸奶味),3384983
盐津铺子食品股份有限公司,海洋小鱼（香辣）,3370371
盐津铺子食品股份有限公司,海洋小鱼（酱汁）,3370369
盐津铺子食品股份有限公司,焙烤薯片（海苔味）,3010023
盐津铺子食品股份有限公司,纯蛋糕,1405161
盐津铺子食品股份有限公司,憨豆经典吐司面包,3301885
盐津铺子食品股份有限公司,大片藕（酱腌菜）,3294509
盐津铺子食品股份有限公司,焙烤薯片（浓情烤肉味）,2995481
盐津铺子食品股份有限公司,大片藕（香辣味）,3187263
盐津铺子食品股份有限公司,大片藕,3187259
盐津铺子食品股份有限公司,手撕鸭脖（酱卤肉制品）,3084407
盐津铺子食品股份有限公司,辣子鸡（酱卤肉制品）,1833181
盐津铺子食品股份有限公司,糖醋小鱼（口味：糖醋味）,3176913
盐津铺子食品股份有限公司,冰淇淋布丁,3137961
盐津铺子食品股份有限公司,鸭翅,3100209
盐津铺子食品股份有限公司,盐津长葡萄,491439
盐津铺子食品股份有限公司,椰蓉奶黄包面包,3018223
盐津铺子食品股份有限公司,纯牛奶蛋糕,3018219
盐津铺子食品股份有限公司,乳酸菌布丁（芒果味）含乳果冻,3018113
盐津铺子食品股份有限公司,苏式一品李,663317
盐津铺子食品股份有限公司,焙烤薯片（醇香原味）,2384069
盐津铺子食品股份有限公司,盐津桃肉（话化类）,2960929
盐津铺子食品股份有限公司,鸭锁骨（甜辣味）,2947741
盐津铺子食品股份有限公司,小银线鱼（孜然味）,882493
盐津铺子食品股份有限公司,半蒸蛋糕,2911719
盐津铺子食品股份有限公司,软欧包面包（卡仕达味）,2911859
盐津铺子食品股份有限公司,咸蛋黄肉松味吐司面包,2911827
盐津铺子食品股份有限公司,盐津桃肉(蜜饯),2911417
盐津铺子食品股份有限公司,雪花话梅（话化类蜜饯）,2435629
盐津铺子食品股份有限公司,蟹黄味豆瓣,921329
盐津铺子食品股份有限公司,盐津长葡萄（蜜饯）,2858685
盐津铺子食品股份有限公司,盐津桃肉（蜜饯）,2858657
盐津铺子食品股份有限公司,小银线鱼(香辣味),560059
盐津铺子食品股份有限公司,焙烤鱼薯片（膨化食品）,2858075
盐津铺子食品股份有限公司,焙烤薯片(清新番茄味),2858041
盐津铺子食品股份有限公司,焙烤薯片(醇香原味),2858025
盐津铺子食品股份有限公司,山椒凤爪（辐照食品）,104767
盐津铺子食品股份有限公司,香酥小黄鱼（香辣味）,2074729
盐津铺子食品股份有限公司,小银线鱼（糖醋味）,706399
盐津铺子食品股份有限公司,焙烤薯片,1504195
盐津铺子食品股份有限公司,卡仕达半面包,2749341
盐津铺子食品股份有限公司,鸭锁骨（酱卤肉制品）,2719895
盐津铺子食品股份有限公司,鸭翅（酱卤肉制品）,2719887
盐津铺子食品股份有限公司,鸭翅（甜辣味）（酱卤肉制品类）,2717205
盐津铺子食品股份有限公司,原味鸡蛋薄饼蛋糕,2661169
盐津铺子食品股份有限公司,纯蛋糕,2661143
盐津铺子食品股份有限公司,小银线鱼（香辣味）,706401
盐津铺子食品股份有限公司,焙烤薯片（火鸡面味）,2586893
盐津铺子食品股份有限公司,魔方吐司面包（芒果味）,2586159
盐津铺子食品股份有限公司,冰淇淋布丁(香草味)(果冻),2582989
盐津铺子食品股份有限公司,山椒花生(其他罐头),2582741
盐津铺子食品股份有限公司,兰花豆（蚕豆）,2576195
盐津铺子食品股份有限公司,盐津桃肉（话化类）,2571689
盐津铺子食品股份有限公司,瓜子仁,662821
盐津铺子食品股份有限公司,小银线鱼（酱汁味）,988059
盐津铺子食品股份有限公司,香酥小黄鱼,560057
盐津铺子食品股份有限公司,小小面包（黄油味）,2429713
盐津铺子食品股份有限公司,蟹黄味豆瓣（熟制坚果与籽类食品）,702223
盐津铺子食品股份有限公司,盐津长葡萄（话化类）,2420255
盐津铺子食品股份有限公司,蜂蜜杨梅（凉果类）,2420251
盐津铺子食品股份有限公司,山椒凤爪（辐照食品）,1574207
盐津铺子食品股份有限公司,焙烤薯片（韩式辣白菜味）,2384089
盐津铺子食品股份有限公司,坚果吐司面包,2272537
盐津铺子食品股份有限公司,瓜子仁（蟹黄味）（熟制坚果与籽类食品）,2364831
盐津铺子食品股份有限公司,苏式一品李,1374701
盐津铺子食品股份有限公司,苏式话梅,1733237
盐津铺子食品股份有限公司,冰糖杨梅,1105189
盐津铺子食品股份有限公司,憨豆吐司面包（沙拉酱）,2272569
盐津铺子食品股份有限公司,迷你卤凤爪（辐照食品）,2224809
盐津铺子食品股份有限公司,小银线鱼(酱汁味),2218337
盐津铺子食品股份有限公司,小银线鱼(孜然味),2218335
盐津铺子食品股份有限公司,金针菇,608741
盐津铺子食品股份有限公司,蜜豆派豆沙面包,1929405
盐津铺子食品股份有限公司,黄油味面包,1929385
盐津铺子食品股份有限公司,纯蛋糕,1702773
盐津铺子食品股份有限公司,迷你卤凤爪（辐照食品）（酱卤肉制品）,1928927
盐津铺子食品股份有限公司,美国青豌豆,682077
盐津铺子食品股份有限公司,紫薯花生,662825
盐津铺子食品股份有限公司,鸭锁骨（甜辣味）,1892295
盐津铺子食品股份有限公司,辣子鸡（香辣味）,1892293
盐津铺子食品股份有限公司,小银线鱼（酱汁味）（熟制动物性水产制品）,1833631
盐津铺子食品股份有限公司,红油竹笋（酱腌菜）,1833549
盐津铺子食品股份有限公司,迷你卤凤爪（辐照食品）（酱卤肉制品）,1833251
盐津铺子食品股份有限公司,香蕉味牛奶布丁（含乳果冻）,1785873
盐津铺子食品股份有限公司,焙烤薯片（韩式辣白菜味）,1769369
盐津铺子食品股份有限公司,焙烤薯片（清新番茄味）,1769361
盐津铺子食品股份有限公司,焙烤薯片（醇香原味）,1769359
盐津铺子食品股份有限公司,小小面包（黄油味）,1733005
盐津铺子食品股份有限公司,盐津桃肉,1143825
盐津铺子食品股份有限公司,美国青豌豆（蒜香味）（炒货食品及坚果制品）,1712695
盐津铺子食品股份有限公司,瓜子仁（蟹黄味）（炒货食品及坚果制品）,1712693
盐津铺子食品股份有限公司,紫薯花生（炒货食品及坚果制品）,1712689
盐津铺子食品股份有限公司,乳酸菌小口袋面包,1702819
盐津铺子食品股份有限公司,苏式一品李（蜜饯）,1677201
盐津铺子食品股份有限公司,坚果吐司面包,1629695
盐津铺子食品股份有限公司,半面包（蛋奶味）,1629739
盐津铺子食品股份有限公司,原味鸡蛋薄饼蛋糕,1405425
盐津铺子食品股份有限公司,山椒花生,1627977
盐津铺子食品股份有限公司,焙烤薯片（浓情烤肉味）,1627929
盐津铺子食品股份有限公司,焙烤薯片（火鸡面味）,1627925
盐津铺子食品股份有限公司,瓜子仁(蟹黄味),1626757
盐津铺子食品股份有限公司,蟹黄味青豌豆,466663
盐津铺子食品股份有限公司,美国青豌豆（香辣味）,1596705
盐津铺子食品股份有限公司,瓜子仁（蟹黄味）,702219
盐津铺子食品股份有限公司,焙烤薯片,708325
盐津铺子食品股份有限公司,鸭翅甜辣味,1574789
盐津铺子食品股份有限公司,鸭锁骨甜辣味,1574175
盐津铺子食品股份有限公司,黄油味面包,1572797
盐津铺子食品股份有限公司,美国青豌豆,1572481
盐津铺子食品股份有限公司,紫薯花生,1572447
盐津铺子食品股份有限公司,迷你卤凤爪(辐照食品),567035
盐津铺子食品股份有限公司,山椒凤爪(辐照食品),567033
盐津铺子食品股份有限公司,泡菜味花生豆,1511491
盐津铺子食品股份有限公司,蟹黄味豆瓣,1511475
盐津铺子食品股份有限公司,美国青碗豆,1511471
盐津铺子食品股份有限公司,烘烤薯片,1455937
盐津铺子食品股份有限公司,鲜味杨梅,1374697
盐津铺子食品股份有限公司,迷你卤凤爪（辐照食品）,615817
盐津铺子食品股份有限公司,憨豆吐司面包,1173727
盐津铺子食品股份有限公司,紫米夹心吐司面包,1157411
盐津铺子食品股份有限公司,半面包（蛋奶味）,1157353
盐津铺子食品股份有限公司,美国青碗豆(香辣味),1110395
盐津铺子食品股份有限公司,美国青碗豆(原味),1110363
盐津铺子食品股份有限公司,苏式一品李（原品名:苏式一品梅）,1105317
盐津铺子食品股份有限公司,魔芋爽（即食魔芋淀粉制品）（长沙香辣小龙虾味）,1030461
盐津铺子食品股份有限公司,魔芋爽（即食魔芋淀粉制品）（成都老坛泡椒味）,1030459
盐津铺子食品股份有限公司,魔芋爽（即食魔芋淀粉制品）（老坛酸菜味）,1030457
盐津铺子食品股份有限公司,泡山椒竹笋,105075
盐津铺子食品股份有限公司,红油竹笋,872553
盐津铺子食品股份有限公司,迷你卤凤爪（辐照食品）（香辣味）,968127
盐津铺子食品股份有限公司,魔芋爽（即食魔芋淀粉制品）,982251
盐津铺子食品股份有限公司,冰糖杨梅(凉果类),959443
盐津铺子食品股份有限公司,美国青豌豆原味,921335
盐津铺子食品股份有限公司,瓜子仁蟹黄味,921333
盐津铺子食品股份有限公司,紫苏酸枣（辐照食品）,686523
盐津铺子食品股份有限公司,苏式话梅,906523
盐津铺子食品股份有限公司,焙烤薯片(口味:醇香原味),900869
盐津铺子食品股份有限公司,醇蒸蒸豆腐式蛋糕(口味:香橙味),900415
盐津铺子食品股份有限公司,长崎蛋糕,900413
盐津铺子食品股份有限公司,蒸椰奶蛋糕,663661
盐津铺子食品股份有限公司,魔芋爽(即食魔芋淀粉制品)(口味:香辣味),900225
盐津铺子食品股份有限公司,红烧鱼排,872139
盐津铺子食品股份有限公司,小银线鱼（香辣味）（水产制品）,882491
盐津铺子食品股份有限公司,小银线鱼（糖醋味）（水产制品）,882489
盐津铺子食品股份有限公司,菓甄热带芒果干,872285
盐津铺子食品股份有限公司,黄桃果干,872265
盐津铺子食品股份有限公司,小银线鱼,872149
盐津铺子食品股份有限公司,香辣鱼排,872143
盐津铺子食品股份有限公司,山椒泡爪（辐照食品）,860597
盐津铺子食品股份有限公司,肉松味豆瓣（熟制坚果与籽类食品）,702225
盐津铺子食品股份有限公司,苏式一品李（原品名：苏式一品梅）,686519
盐津铺子食品股份有限公司,泡菜味花生豆,682075
盐津铺子食品股份有限公司,鲜味杨梅（凉果类）,668335
盐津铺子食品股份有限公司,盐津桃肉（话化类加糖）,668331
盐津铺子食品股份有限公司,冰糖杨梅（凉果类）,668329
盐津铺子食品股份有限公司,蒸奶油蛋糕,663669
盐津铺子食品股份有限公司,蒸牛乳蛋糕,663663
盐津铺子食品股份有限公司,甘甜话梅,663441
盐津铺子食品股份有限公司,香辣杏鲍菇,614445
盐津铺子食品股份有限公司,小银线鱼(糖醋味),613067
盐津铺子食品股份有限公司,小银线鱼(孜然味),613065
盐津铺子食品股份有限公司,小银线鱼(酱汁味),560061
盐津铺子食品股份有限公司,山椒花生,104889
盐津铺子食品股份有限公司,肉松味豆瓣,589985
盐津铺子食品股份有限公司,香辣味美国青豌豆,589983
盐津铺子食品股份有限公司,蒜香味美国青豌豆,589981
盐津铺子食品股份有限公司,盐津无籽葡萄,589961
盐津铺子食品股份有限公司,纯黑巧克力味蛋糕,589571
盐津铺子食品股份有限公司,山椒凤爪(辐照食品)(62g),567031
盐津铺子食品股份有限公司,紫薯味花生豆,466667
盐津铺子食品股份有限公司,肉松味青豌豆,466661
盐津铺子食品股份有限公司,纯白巧克力味蛋糕,426045
盐津铺子食品股份有限公司,清呦嫩海绵蛋糕,426037
盐津铺子食品股份有限公司,鱼豆腐（即食鱼糜制品）(原味),105203
