湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,深圳盒马网络科技有限公司南山区第四分公司,广东,湖南省常德市石门县工业园9号,2022-04-25,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永旺（湖北）商业有限公司武汉经开店,湖北,湖南省常德市石门县工业园9号,2021-11-16,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,郑州丹尼斯百货有限公司新密青屏大街分公司,河南,湖南省常德市石门县工业园9号,2021-10-20,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,西亚超市连锁管理有限公司生活广场分公司,河南,湖南省常德市石门县工业园9号,2021-11-01,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,许昌市胖东来超市有限公司魏源广场,河南,湖南省常德市石门县工业园9号,2021-11-26,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市河南有限公司新乡新一街宝龙城市广场分公司,河南,湖南省常德市石门县工业园9号,/,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,郑州丹尼斯百货有限公司濮阳长庆分公司,河南,湖南省常德市石门县工业园9号,2021-10-17,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市股份有限公司福建福清中环路超市,/,湖南省常德市石门县工业园9号,2021-11-02,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福州朴朴电子商务有限公司马尾分公司,福建,湖南省常德市石门县工业园9号,2021-11-18,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福州朴朴电子商务有限公司马尾分公司,福建,湖南省常德市石门县工业园9号,2021-11-16,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,河南大张实业有限公司康华店,河南,湖南省常德市石门县工业园9号,2021-08-23,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京盒马网络科技有限公司西直门分公司,北京,湖南省常德市石门县工业园9号,2021-07-20,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福建永辉超市有限公司莆田市正荣时代店,福建,湖南省常德市石门县工业园9号,2021-07-19,散装,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福建永辉超市有限公司莆田市荔城馨宜新天地店,福建,湖南省常德市石门县工业园9号,2021-07-11,散装,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京家乐福商业有限公司马连道店,北京,湖南省常德市石门县工业园9号,2021-07-18,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,华润超级市场有限公司北京金融街华润万家好来超市,北京,湖南省常德市石门县工业园9号,2021-07-19,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,河南丹尼斯百货有限公司郑州航海分公司,河南,湖南省常德市石门县工业园9号,2021-08-22,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福州朴朴电子商务有限公司鼓楼分公司,福建,湖南省常德市石门县工业园9号,2021-08-07,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,许昌市胖东来超市有限公司劳动店,河南,湖南省常德市石门县工业园9号,2021-11-10,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,方城县裕客隆百货副食有限责任公司财富广场店,河南,湖南省常德市石门县工业园9号,/,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市股份有限公司福建福州仓山分公司,,湖南省常德市石门县工业园9号,2021-11-26,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福州朴朴电子商务有限公司仓山分公司,福建,湖南省常德市石门县工业园9号,2021-11-28,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,上海盒马网络科技有限公司徐汇第六分公司,上海,湖南省常德市石门县工业园9号,2021-10-31,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福建永辉超市有限公司福州晋安区东二环泰禾店,,湖南省常德市石门县工业园9号,2021-10-20,散装称重,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福州朴朴电子商务有限公司鼓楼分公司,福建,湖南省常德市石门县工业园9号,2021-11-08,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,佛山市嘉荣超市有限公司,广东,湖南省常德市石门县工业园9号,/,散装,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,襄阳市好邻居连锁超市有限公司南国广场店,湖北,湖南省常德市石门县工业园9号,2021-10-19,称重,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市股份有限公司福州市长乐区郑和店,福建,湖南省常德市石门县工业园9号,2021-11-12,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,青岛盒马网络科技有限公司金狮分公司,山东,湖南省常德市石门县工业园9号,2021-10-30,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,河南世纪联华超市有限公司锦艺店,河南,湖南省常德市石门县工业园9号,2021-07-28,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福建永辉超市有限公司漳州宝龙广场店,福建,湖南省常德市石门县工业园9号,2021-10-03,散装,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市河南有限公司荥阳国泰路分公司,河南,湖南省常德市石门县工业园9号,2021-07-04,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京家乐福商业有限公司健翔桥店,北京,湖南省常德市石门县工业园9号,2021-08-13,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,贵州华联综合超市有限公司诚信南路分公司,贵州,湖南省常德市石门县工业园9号,2021-10-18,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市河南有限公司开封黄河大街分公司,河南,湖南省常德市石门县工业园9号,2021-10-10,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,河南鲜风商业连锁有限公司,河南,湖南省常德市石门县工业园9号,2021-09-09,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,河南大张实业有限公司康华店,河南,湖南省常德市石门县工业园9号,2021-06-20,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,上海盒马网络科技有限公司宝山第一分公司,上海,湖南省常德市石门县工业园9号,2021-06-07,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,南昌悦家商业有限公司上海路店,江西省,湖南省常德市石门县工业园9号,/,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,河南大张实业有限公司焦南店,河南,湖南省常德市石门县工业园9号,2021-08-31,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,深圳盒马网络科技有限公司宝安区第二分公司,广东,湖南省常德市石门县工业园9号,2021-09-29,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,深圳盒马网络科技有限公司南山区第一分公司,广东,湖南省常德市石门县工业园9号,2021-09-06,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,中百仓储超市有限公司金银湖购物广场,湖北,湖南省常德市石门县工业园9号,2021-07-04,散称,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,上海盒马网络科技有限公司徐汇第六分公司,上海,湖南省常德市石门县工业园9号,2021-08-03,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,青岛盒马网络科技有限公司第二分公司,山东,湖南省常德市石门县工业园9号,2021-09-14,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市股份有限公司福建福州上渡超市,,湖南省常德市石门县工业园9号,2021-09-15,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福州朴朴电子商务有限公司仓山分公司,福建,湖南省常德市石门县工业园9号,2021-08-08,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市河南有限公司开封黄河大街分公司,河南,湖南省常德市石门县工业园9号,2021-05-30,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,河南鲜风商业连锁有限公司尉氏分公司,河南,湖南省常德市石门县工业园9号,2021-05-24,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,厦门朴朴电子商务有限公司,福建,湖南省常德市石门县工业园9号,2021-07-21,500G/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市股份有限公司福建闽侯大学城超市,福建省,湖南省常德市石门县工业园9号,2021-07-05,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福建永辉超市有限公司闽侯县青口镇新城路分店,福建,湖南省常德市石门县工业园9号,2021-07-03,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,保定信誉楼百货有限公司,河北,湖南省常德市石门县工业园9号,2021-08-16,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,成都幸福大润发商贸有限公司,四川,湖南省常德市石门县工业园9号,2021-04-15,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,都江堰邻你超市有限责任公司,四川,湖南省常德市石门县工业园9号,2021-04-12,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京华联综合超市股份有限公司贵阳第四分公司,贵州省,湖南省常德市石门县工业园9号,2021-05-06,/	,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,上海联家超市有限公司南翔店,上海市,湖南省常德市石门县工业园9号,/,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,青岛盒马网络科技有限公司第七分公司,山东,湖南省常德市石门县工业园9号,2021-06-24,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,兰州物美超市有限公司东瓯世贸店,甘肃,湖南省常德市石门县工业园9号,/,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,兰州华联综合超市有限公司城关分公司,甘肃,湖南省常德市石门县工业园9号,/,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,厦门朴朴电子商务有限公司,福建,湖南省常德市石门县工业园9号,/,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,苏州润德商业有限公司,江苏省,湖南省常德市石门县工业园9号,2021-05-17,散称,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,无锡悦家商业有限公司阳光店,江苏,湖南省常德市石门县工业园9号,2021-05-27,散装称重,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京盒马网络科技有限公司红莲南路分公司,北京,湖南省常德市石门县工业园9号,2021-03-22,散装称重,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,华润超级市场有限公司北京金融街华润万家好来超市,北京,湖南省常德市石门县工业园9号,2021-03-21,散装称重,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京盒马网络科技有限公司红莲南路分公司,北京,湖南省常德市石门县工业园9号,/,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京盒马网络科技有限公司北苑分公司,北京,湖南省常德市石门县工业园9号,2021-04-12,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京盒马网络科技有限公司望京分公司,北京,湖南省常德市石门县工业园9号,2021-04-12,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京华联综合超市股份有限公司安贞分公司,北京,湖南省常德市石门县工业园9号,2021-04-09,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,四川步步高商业有限责任公司花沐里店,四川,湖南省常德市石门县工业园9号,/,/	,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,湖南华润万家生活超市有限公司蔡锷路店,湖南,湖南省常德市石门县工业园9号,2021-04-14,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,杭州盒马网络科技有限公司西湖区第三分公司,浙江,湖南省常德市石门县工业园9号,2021-05-07,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,嘉兴永辉超市有限公司海宁银泰分公司,浙江,湖南省常德市石门县工业园9号,2021-05-26,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,福建永辉超市有限公司宁德市福安东百城店,福建,湖南省常德市石门县工业园9号,2021-03-22,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,深圳盒马网络科技有限公司南山区第四分公司,广东,湖南省常德市石门县工业园9号,2021-01-25,散装,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,上海盒马网络科技有限公司普陀第一分公司,上海,湖南省常德市石门县工业园9号,2021-02-01,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,上海泗泾大润发商贸有限公司,上海,湖南省常德市石门县工业园9号,2020-10-28,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,上海盒马网络科技有限公司徐汇第四分公司,上海,湖南省常德市石门县工业园9号,2020-11-03,500g/盒,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市河南有限公司新乡新一街宝龙城市广场分公司,河南,湖南省常德市石门县工业园9号,2020-09-28,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,永辉超市股份有限公司福建福州上渡超市,,湖南省常德市石门县工业园9号,2020-09-07,/,合格
湖南湘佳牧业股份有限公司,湘佳丝乌鸡,112693,北京期选信息技术有限公司望京第七分公司,北京,湖南省常德市石门县工业园9号,2020-11-03,500g/盒,合格
